userID,gameID,prediction
u92868885,g79735883,2.2103612587838346
u69679309,g03420056,3.049445014536721
u26963539,g17612425,3.014784956795497
u55276977,g40551467,2.4396407939540143
u14013378,g94005519,3.6247321038936566
u03556571,g16967024,3.0504368241314164
u22147688,g50937985,3.015439021547253
u66660782,g22244120,3.603687046814866
u10524230,g57060412,3.127096464937701
u83692399,g71021765,3.3639796669212747
u23724796,g58129520,3.448823004780206
u49569747,g25357537,3.5814476135900004
u18139917,g60559218,3.5200480078778957
u85032140,g10876271,3.659046521394271
u81093259,g98727077,4.134339443869256
u84764376,g52620301,2.8363758036668822
u29227242,g41577769,3.323220306422105
u58609610,g78818328,2.635626430194942
u72927964,g74469956,3.2798585038535117
u44605250,g42862258,3.2907467863204696
u82488844,g94517064,2.9768953398103335
u64671579,g80441672,2.345936519769933
u53684001,g76717273,3.0495120428506564
u82650525,g05349653,3.048045047240105
u70773173,g28457917,3.228729751349692
u76927802,g65055990,2.9164703105179464
u52218989,g76745472,3.249786207207524
u95366427,g57500715,2.803694229527249
u76352109,g33591260,2.6284873339480708
u19070008,g59442626,3.1591083531996125
u98503287,g54689480,3.240267560313532
u49939703,g64574718,2.2260390002066686
u20480826,g38138064,2.7654765944575823
u24116990,g07086210,2.386580702804246
u88441925,g01660600,2.9456104225000272
u37476413,g47321452,3.9819858726915696
u40218562,g77806076,3.0826967192164356
u54507745,g52620301,2.975358486338565
u07010794,g62481736,3.2679107602177067
u54411535,g61264440,3.1566534340772523
u07229282,g00602342,3.0633965683683693
u17863042,g54858064,3.007168685769848
u20566880,g38302836,3.487668056123123
u88383494,g35331676,2.9966353846212184
u27053137,g28397260,3.2256899015253233
u56770007,g29714557,2.732932361569823
u54274967,g26860376,3.4072399621334997
u47854027,g69033010,2.976241450177876
u49035063,g77400036,3.460298551791655
u88927212,g12104166,3.3278911850572483
u08419312,g80438960,3.6308631576623642
u26345786,g50858707,2.295653705512424
u83237906,g96340072,2.6839252202004245
u08542366,g16895800,3.719794696107207
u38155838,g48289742,2.925796726191613
u88835772,g18146279,3.170602732167316
u38156828,g88529278,2.7195737021053805
u60386512,g93023830,2.7592539344866918
u62222483,g64700359,3.398755523680726
u28677421,g06097413,3.302009606491591
u03608422,g03280058,3.071855792546798
u40531117,g25612121,3.0965248302754524
u14014903,g87166472,2.6708397116282607
u50711069,g45792269,2.8910207225305355
u82601329,g14542017,3.241266374758776
u40780359,g11225866,3.459594651636472
u42163109,g00805292,3.3458240247916438
u71939463,g95805513,3.165729647250702
u65825381,g35870742,2.871528875468022
u30827506,g20272030,3.3773555773879
u52828833,g84720805,3.136661345843349
u37288127,g52077802,2.733032783022209
u85736221,g69666503,3.554035504055063
u09682326,g78239118,1.887480002962544
u29480559,g70898962,1.361214388208388
u74606341,g78674402,3.083631595789645
u80527980,g32680601,4.0345319410679155
u90085376,g94012805,3.811709193414561
u24181782,g82275622,3.297753053344675
u03758586,g81578921,2.180768680318309
u70169050,g67362844,3.284765187977123
u96852472,g15533487,2.4605931220436794
u10365602,g07599128,3.370105852658492
u28394954,g76822730,2.1458632451019892
u86360068,g74105866,2.6954638081064535
u17074482,g94547789,3.8865703847203346
u84554687,g45232069,3.503321704998568
u01457302,g41623816,3.1843321577616397
u50062649,g05843073,2.970902009373085
u34823218,g74343362,3.1755507229619826
u91022469,g80157344,3.092950182845378
u40842089,g25077590,3.2788853146764847
u01457302,g22024304,3.1843321577616397
u02374510,g39156230,3.570370107691862
u04466631,g43409822,2.6637972960096077
u73655118,g48512616,3.5796100937461675
u96608400,g53744230,2.924223788683392
u03317306,g17807252,1.6036471992602577
u16899299,g02141122,3.0995568149018538
u26735400,g46738138,3.1021280253917216
u65109925,g21091013,3.2306940817105403
u52075389,g78518895,2.764016172442821
u78116608,g18529610,3.5461285505587066
u52126481,g32022929,3.108545924997248
u49569747,g67973751,3.5814476135900004
u17398092,g73199890,2.298425186334337
u98734310,g48067857,2.6123617204772778
u18556594,g03916495,3.1908151785397205
u70853810,g83757895,3.412843341489926
u30516690,g09482600,2.819150548780129
u78300313,g00288786,3.125666039506078
u43551530,g51234623,3.405309696902886
u18453774,g56247984,3.759013533462457
u13874914,g38914136,2.481659291814228
u19053494,g45792269,3.3566060156597386
u29258017,g89809648,2.8815794742572987
u04836696,g37422652,3.4907993516381204
u85848644,g06177547,3.0872935843102045
u90042071,g57734956,1.9988061540549635
u80353381,g02948692,2.2827405554892497
u22289886,g26522881,3.423186386613812
u58481856,g12460730,2.8027846515001547
u68905669,g96982884,3.806069339687391
u42241023,g31752627,3.389148500504994
u38622025,g37045588,2.9585178428001186
u83269428,g73809315,2.675249797673947
u49508040,g02903254,3.1404713400412234
u28288281,g53715495,3.499346575938187
u67234038,g17507217,3.1351879128974134
u56274213,g33263421,4.64550053512429
u92729375,g34491894,3.2376584870749823
u43621243,g18252834,3.381941908141591
u22244441,g06045292,3.133063073474241
u56950420,g53715495,3.24982648201489
u04261151,g99526401,3.4074367246593806
u15334508,g17807252,3.4812369017496247
u16463703,g03167855,2.9420245196096806
u79123747,g45725165,3.024552188430993
u26109283,g70286157,2.0680643810021673
u83206928,g57834425,3.7579886521955927
u96653482,g03262233,3.4237969265499486
u69508485,g45792269,3.108302069701524
u05978604,g72143347,2.6256959588271447
u23295723,g07717755,2.3761898529427743
u81839526,g83425645,2.8480991560985878
u09616615,g30314000,2.7594470174579584
u97529203,g65175011,2.9089447654801637
u29321637,g46537467,2.965858892324941
u27481441,g77400036,3.2133294885233115
u56886998,g67274965,3.368299725219437
u99768026,g99526401,3.6711218275682844
u33919048,g25170902,3.6096566113807462
u58355850,g83517324,3.1914701682811515
u75559319,g51259924,2.314518508456304
u39310994,g55933232,3.0025700431210964
u90673678,g02141122,2.759593316169196
u32771256,g73481194,3.1557291532227905
u11242151,g89809648,2.3658792963467605
u63312707,g56115255,2.894271355968837
u16543261,g68132896,3.021035287972715
u16352246,g65683787,3.6842126789499043
u83707320,g57963463,3.6494307062700675
u23441276,g04838458,2.00877298516569
u08118301,g62850718,3.8976766074929947
u01131838,g85900991,3.696188159780964
u48470051,g46602286,3.331573012737556
u90915062,g55070029,2.6079447433648397
u19927101,g01373359,2.856589657018505
u81400639,g79499736,3.5853120832590504
u83590606,g25077590,3.426405889485661
u34672505,g69033010,3.1266135869296394
u48169157,g89200271,2.1498019812945275
u39563714,g56115255,1.33817905784004
u93631801,g60416652,3.3484549400670978
u97040079,g08143802,3.295381762265239
u53341791,g10183897,3.0615087625213304
u18484676,g29343118,3.26170157393536
u13925787,g42729032,4.132593440887239
u67084531,g52740278,3.3614344832747185
u41476260,g74469956,1.977951332637696
u95761612,g11862712,2.9270005044876295
u08404856,g40485117,3.2118626451127366
u30068932,g06565154,2.672698517227204
u46383519,g27088339,2.2647111345282105
u33746646,g62683832,4.2250684586765175
u50098161,g46300937,2.5714589438326194
u28394954,g00805292,2.1458632451019892
u89239385,g65052090,3.3061558399034867
u98179594,g59682009,3.281245936575646
u66876335,g69693461,1.4283448366559992
u83496814,g77640255,3.184645983330237
u21991517,g67038900,2.639462492324114
u69460338,g94694767,3.4375435823832188
u89251118,g03280058,3.831343167139147
u94900002,g45605061,3.328205830787318
u62666565,g24809309,3.4355277850690236
u43601168,g64574718,3.3067590998182914
u84220448,g02291184,2.874134623753545
u93715150,g18465780,4.19612964860626
u23258570,g68047320,3.2957579639396246
u48341125,g67836830,2.2791341601081943
u86813694,g00795234,2.711012044245962
u80563208,g22386746,3.23959579475296
u37729922,g32271815,2.4410096287840446
u16209840,g90348447,3.2252172596504334
u95908384,g07132329,3.713721372888072
u07764289,g80196469,2.423667992839568
u52704336,g46267372,3.3760515740901216
u33746699,g21351410,2.0494582307757634
u36671031,g36316885,2.6578102661734326
u67974358,g89492775,2.861402146095068
u75811549,g03280058,3.289024054824056
u25663556,g29951417,3.0462506946335983
u90013638,g24822320,2.305025998711413
u05088496,g91479688,4.045767434500441
u55107125,g41292835,3.3543581392821125
u91434682,g90898833,3.246523086562347
u74682775,g41717838,3.4690810978801174
u85467613,g35449408,3.352585981512115
u82401519,g96830890,3.6855134319537997
u00655971,g51283481,3.0956660396429534
u57039971,g70011042,3.113393125286788
u71766808,g51399674,3.2950077309830736
u12000439,g17514824,3.480330104914155
u81083389,g60590570,3.8666352816353813
u37887653,g39422502,3.0586723790570858
u90742229,g28303713,3.2632321072084274
u14267616,g74469956,2.7402464971551534
u53628162,g46554909,3.808650934337374
u24163736,g68420270,2.990576496332338
u04893836,g88406710,2.8687544330613854
u84107660,g01873417,3.7248536139636292
u88078966,g70959280,2.7924409140758706
u49552980,g99701966,2.2343284285401817
u49277361,g85442587,3.2769267007409297
u56398131,g89809648,3.014328734743679
u95327242,g68972072,3.4186562340691284
u33701854,g96400225,3.5423574901340955
u45788560,g75526007,3.553337287467307
u79311898,g53666531,3.4169632204891753
u15844193,g97744219,3.203849148981919
u15684380,g28397260,2.992831493923855
u99304578,g01125194,2.893605678397815
u18475136,g60903743,3.0171316589515675
u22806439,g79027240,4.2871910858174545
u07492501,g07625242,3.9214202692881064
u76337229,g40551467,3.3737410149508316
u60107349,g27491100,4.238792397524229
u25659534,g65052090,1.8424654507527491
u04109297,g37424874,2.36196729722747
u86363218,g96830890,3.0430508033258317
u76099430,g70782977,2.362239223873563
u50393013,g30645652,3.1789750065422604
u34823218,g10773791,3.1755507229619826
u00357752,g59682009,2.131056153381496
u68920036,g69849525,2.9032489403800907
u91597080,g10259243,2.9824150555629663
u05925641,g94064095,3.2939185225715604
u12518319,g37422652,3.409501239138816
u97374520,g34216483,3.2149148931327205
u14083278,g32642694,2.8357508247742143
u45626420,g29741733,3.4911612982787226
u03872755,g45024343,2.9519359893456447
u85987227,g07027969,3.450012242702045
u51270439,g23007691,3.6373351093248916
u80947360,g83221585,2.408459569357544
u90013638,g29390929,2.305025998711413
u29861752,g62447508,3.0977620711418874
u56950420,g81456217,3.24982648201489
u54460395,g50163420,3.0744944243099486
u32556425,g69849525,2.9193939807604186
u96833073,g41577769,3.3536610579569164
u13132900,g88529278,3.751520344864285
u70077306,g23175113,3.2156297695893334
u16309255,g78811835,3.3988567256238786
u28772315,g62438733,2.927699262438233
u00917889,g15886508,3.0422181406472033
u82276354,g68047320,3.173873452887515
u38529990,g61264440,2.549814047614478
u89611235,g36958384,3.1211741448192694
u11874308,g70224294,3.2517222488540605
u65355271,g74469956,3.551556290260363
u86207846,g29494592,4.002467273162291
u91629602,g34412552,3.4192003058092855
u61310258,g58854798,4.278215115030949
u87968882,g41031307,3.284189911123045
u52623513,g32799642,3.0048865141392236
u70845835,g61856392,3.3926640157335766
u41206699,g32642694,2.3499339687224423
u80800629,g85585830,2.306405720196115
u89993397,g42154675,3.8849391147354746
u15856655,g31541380,3.139724041827293
u15184272,g14120436,3.462748524499098
u93087874,g74412462,3.11953381687032
u08023215,g01914885,2.4717165532956566
u63671803,g74112521,3.188099015266455
u89127451,g64348065,2.874638796591885
u30403615,g40499587,3.6319996882524395
u50571874,g17074600,2.878188679810548
u21985678,g24822320,3.134404398504962
u70365105,g57834425,3.79777506759315
u39204633,g21351410,3.8301983207956454
u28339892,g37790060,2.940496884131158
u89283513,g32799642,3.5351777188924642
u85747671,g67911273,2.9519774445824196
u51933795,g68817798,3.3366333961175263
u31435261,g54703242,2.245009420717523
u27047386,g19179172,3.3704966229937483
u46440137,g57834425,3.6083211475858485
u70389962,g70852781,2.60207586443622
u44265032,g29503391,3.311611291102587
u64823722,g90898833,3.643118626190598
u21119103,g66220144,2.758668024430268
u86609329,g46628873,3.6194502393707264
u46098712,g99701966,3.3541454771246797
u01257584,g77806076,3.023995621050137
u50474220,g32003820,2.8163698089577016
u72101923,g69336814,2.944856952715333
u77923984,g86565202,2.924805756980924
u78369854,g82994209,3.226859661147635
u97764793,g36958384,3.334154394136565
u17344649,g89355707,3.6428487408201327
u79483995,g10773791,3.1662432796786497
u50987399,g83093985,3.0766629420348086
u09282584,g73199890,2.9475111027180847
u24002764,g15714062,3.419730788088777
u59662588,g70822619,3.252147258566005
u76252009,g02273341,3.279083587347171
u05262872,g35073657,3.1167362070519347
u40851939,g32579898,3.50565648916125
u59032470,g74469956,2.6803027527155057
u62593459,g27594854,3.2788705593218404
u92729375,g64658225,3.2376584870749823
u61457662,g03420056,2.9386827717339914
u71532684,g56739669,1.6068113529271733
u91465670,g72460998,3.2587275046643533
u62509621,g21037002,2.942703083414435
u40842089,g15547870,3.2788853146764847
u49277361,g24809309,3.2769267007409297
u93778630,g75862273,3.32210804668342
u51978182,g43409822,2.697106685505524
u33660100,g01756122,2.9156683501363037
u95869430,g03420056,2.1973364885502478
u22901646,g60267962,3.57441546645852
u25208695,g80979867,2.974039124458269
u54411535,g91479688,3.1566534340772523
u43213412,g41577769,3.0499000366506213
u58591954,g45508008,3.0488614563552217
u84646727,g77400036,2.7015979674657102
u96653482,g18295757,3.4237969265499486
u77042788,g99496555,3.4780711465920686
u01548620,g68132896,2.5924277872410135
u87968882,g20439736,3.284189911123045
u57508791,g52620301,2.5908734436283165
u96135866,g51367911,3.562291788681223
u45102457,g93941352,3.4744385467626344
u20673201,g31370047,3.326367566221459
u24258237,g24982722,3.0469064256457417
u82936629,g04423005,3.4394032154195813
u25546418,g89200271,3.78315453520431
u61554023,g61375571,3.289879743706158
u06128434,g08143802,2.987332851540454
u79736245,g99496555,3.0214719726332055
u59031462,g26732871,2.898095355712525
u97844972,g99496555,2.583988629566414
u72218324,g36879809,2.891246036131858
u98582042,g59132435,2.3280459672625415
u61484835,g60355697,2.9428591906134933
u60950849,g31000512,2.301779144546388
u70333628,g69849525,2.789781128495041
u24181782,g06177547,3.297753053344675
u47732229,g77400036,2.8648648352196
u82283855,g77112337,2.8388348197557693
u97172419,g54506405,3.2449500421007675
u52038231,g50163420,3.072824193100387
u90437656,g01392148,2.601371708640568
u79245037,g29657740,2.859258170618309
u82636912,g57734956,3.0209740819259836
u48769811,g79027240,3.3484339710874584
u53217558,g57834425,3.7584555037673875
u58580978,g33776814,3.1832937228002853
u30465751,g65734768,3.714317630361588
u27151367,g31712310,3.3332210160921534
u67942871,g75228197,2.4882099072887467
u19144057,g06097413,3.244820303556113
u37729922,g13832911,2.4410096287840446
u93197231,g22244120,3.0324545364556377
u36550257,g77806076,3.3758817899822375
u36368445,g85711869,3.2698543328711525
u05348113,g91177309,2.6977226879077314
u89455223,g83773334,2.5425647286629123
u76320021,g09698387,3.5272676018715203
u24074275,g28112086,2.9345566471415108
u06223538,g48657523,2.584412628180581
u76337229,g22244120,3.3737410149508316
u62855536,g18283520,2.9088260991176784
u64671579,g67170903,2.345936519769933
u30008524,g75228197,3.1234395043116256
u52329729,g99648790,3.872168764407249
u91710841,g90836168,2.955664838262782
u78202970,g27545941,2.71732321360037
u18236937,g45232069,3.29139853290616
u73988548,g35155801,3.3922141573054976
u64072664,g57500715,3.5187447322711134
u05581149,g05914065,3.2143171747514665
u72460514,g81880185,3.369420384127784
u97404913,g44688036,2.9028954909049736
u34253509,g51234623,3.7986791569155822
u55350279,g74112521,2.9937392807664747
u78669382,g04615400,2.7813707461572337
u83288532,g82616432,2.9531817113845156
u35871341,g11225866,2.832679790783152
u79736245,g51770536,3.0214719726332055
u01273112,g08020339,2.7519129610068847
u26970308,g26732871,3.410900701116721
u93608656,g23526298,3.256942313008828
u25854881,g67650495,3.3108945124339515
u00953018,g22764090,2.2890777928024475
u03606376,g64596037,1.8557357675364858
u78239215,g02903254,3.0393880906115744
u01404007,g52043468,3.1724889739486732
u14744614,g89809648,3.294809935040253
u95116754,g27545941,3.301808406608478
u38480551,g11862712,2.720360115882296
u98179594,g33646816,3.281245936575646
u21721881,g15533487,3.3344362372608702
u40017891,g82275622,2.6514096967050755
u80165894,g98969338,2.890541563417185
u06266052,g02141122,3.2526370115180043
u88918226,g66086214,2.6904848501118694
u43379937,g89122297,3.257514591236626
u82936629,g82668863,3.4394032154195813
u73038623,g76810548,3.4165942540896705
u05074550,g69033010,2.9805377920734117
u67579650,g09572072,3.6896369351679836
u26589467,g91024164,3.3717642168802904
u50429444,g04423005,2.9994524697665415
u65571103,g75307137,3.5552727088894622
u29223775,g58129520,3.317070293520194
u69256218,g28713033,3.255231856711394
u21816427,g47086763,2.4503823474172104
u42246210,g24662129,3.307253946720219
u48984343,g35648086,3.280418046364511
u53095821,g63281890,3.0192466568302474
u58254457,g73199890,2.892381816749041
u42702163,g03262233,3.5464323757079836
u03242465,g47087082,3.917634937603567
u18475136,g75248233,3.0171316589515675
u68516306,g69081883,3.0852869034913475
u84808599,g36122744,3.3101125384262367
u42246210,g75046549,3.307253946720219
u87833081,g27545941,2.01532611875572
u62365327,g48350599,2.1853994288999377
u12301728,g66086214,1.7044832759209445
u04989018,g68818867,3.423032658831749
u48146405,g29752784,3.5674783636552423
u82034119,g49593949,3.6292576851695566
u06718972,g98727077,2.4723181956818574
u27320565,g74119615,2.59111734364591
u25112250,g27727435,3.876387458614918
u39661678,g73792397,3.072122649368581
u78952874,g98293003,3.3643325408243765
u13037838,g57676011,0.20133443064442125
u00230473,g63750844,3.0932964488162593
u92729375,g57752541,3.2376584870749823
u68962324,g98831995,3.1546931282401314
u46455468,g00663854,3.1467893500774435
u20565215,g70072143,2.9988009763578356
u59257747,g82616432,2.83282240014273
u05559940,g58644903,3.5227814708936362
u03555083,g58854798,2.6794661119586136
u56955087,g39366834,2.8683474011647827
u79616152,g91456497,3.4693327256195197
u33701854,g75350146,3.5423574901340955
u79022459,g15870705,3.145141060528955
u17484711,g81608348,2.6257735049875395
u98199780,g25962198,4.025888601492214
u72875778,g22948369,2.6421549648320384
u56130971,g10773791,3.7146685610886876
u50711069,g34491894,2.8910207225305355
u51628961,g15547870,3.0422572213851105
u62006504,g84315074,1.1705631554255442
u87047715,g57032458,3.185224847193799
u19082710,g39879078,3.3543183941116146
u70840120,g75248233,3.39118964707869
u86061123,g40499587,3.054413065135528
u32427956,g91479688,3.566855763635426
u95974698,g96831210,3.312345127313337
u37098825,g92734872,3.8281141556419973
u24806121,g51283481,2.7669565449725955
u91673094,g94547789,2.50854637419836
u58591954,g61225634,3.0488614563552217
u66634043,g46300937,3.2224225612832527
u91942049,g89998902,3.5753617644737106
u08730023,g15547870,3.1858713527276437
u52584928,g74112521,3.062774596525385
u89121112,g76810548,3.732147549108225
u24606346,g27370047,2.9636288671576247
u14744614,g46950698,3.294809935040253
u55012617,g40110970,3.4901343634453856
u56533690,g61434161,3.7052659870173725
u28952108,g14525638,3.395104369333883
u60956716,g15714062,3.2189560035205984
u17819244,g49614477,2.5160150821166907
u84685369,g84207332,3.569157244554218
u55344934,g75307137,2.46473260918102
u31760825,g91479688,3.3618378465308973
u26892098,g77112337,3.4109031795092135
u00134864,g45963204,3.1599702223716655
u33701854,g84397720,3.5423574901340955
u36368445,g16087475,3.2698543328711525
u03047013,g15552748,3.079921272342887
u69804013,g15881340,3.3346493896105596
u28472852,g99496555,2.613723428690237
u45443096,g33872505,2.122613423238162
u03209692,g68594066,3.3920221266888024
u14947742,g32136079,8.119225276747644
u03766095,g14806591,2.335571591022232
u96397429,g62450068,3.367955870140063
u01702644,g53996086,2.3991514960445515
u95609094,g58375086,2.321088620802832
u09449250,g12946119,2.680518987227369
u84256962,g79735883,2.5496460010725968
u80016522,g43689131,3.316770509365437
u64551849,g45468788,2.431862697717896
u90666952,g59271404,3.286039280924776
u22189740,g04615400,3.2211971330498352
u69825040,g70709452,3.349766648300795
u74607544,g33467117,2.828029941762858
u89194281,g01959969,3.6279971678848586
u79983162,g16135457,2.1874236383242742
u60467661,g16967024,2.744020064674408
u67524069,g88406710,3.264899027290104
u84893172,g08539439,3.0978653758451955
u03079604,g29578492,3.535423736454607
u46534106,g57869201,5.0290799082643876
u71039405,g34621957,2.933753392542425
u29321637,g32618319,2.965858892324941
u78852241,g74412462,3.389273152908371
u66436749,g01896032,3.5436456521947592
u31103256,g10923163,3.207758158311922
u71346354,g70793668,2.09034128716055
u08460828,g79499736,3.664848605261966
u92300468,g01660600,2.764809966649516
u72264483,g52454443,3.0409373681537906
u66562726,g09480895,2.5545862266135213
u02675249,g27727435,3.1840879640627384
u93079036,g68817798,2.933510962479788
u69485669,g89492775,2.9505597501271716
u00211549,g35155801,2.9132426174403188
u04419184,g57303786,2.3277877083710066
u25908601,g36769937,3.2622373742594504
u88005292,g70286157,3.638713658884444
u41151069,g31190276,3.1959724161157794
u79736245,g94693950,3.0214719726332055
u99541187,g11075424,1.9603900602247837
u67539673,g60903743,3.0456425130945766
u77324703,g93275053,3.4033735699476972
u30064155,g76745472,3.2916947948485817
u56283764,g74412462,3.817726587443831
u75422714,g27574702,2.768658518848404
u60932748,g57175884,3.233981878593211
u58222580,g31948580,3.4680583460570853
u42087150,g38434648,4.068790277703892
u04495704,g05546633,2.5298152307268134
u29870923,g66712584,3.1322046821961282
u02031747,g10773791,3.159052156411958
u35434324,g36769937,2.4301302148276385
u13781212,g70232376,4.076327358883753
u32200747,g13612183,3.105234626916271
u65716937,g78355069,1.814276235822916
u38431056,g29494592,2.730697823344915
u88078966,g99544321,2.7924409140758706
u24898713,g35870742,3.789696156022811
u97524202,g47352460,3.3968175603861206
u97529203,g17514824,2.9089447654801637
u91601224,g91024164,2.5458174359535244
u33042402,g05914065,3.0555948623913696
u37985361,g26654626,2.40324811533146
u88576741,g74469956,3.6320675818181094
u90337818,g33872505,3.408478324342799
u30858659,g72772720,1.9291183623055574
u04893836,g06565154,2.8687544330613854
u04592959,g01392148,2.148354868669983
u61566227,g10773791,3.413700118452075
u86233079,g42048597,2.7212674854424463
u73963959,g48617435,3.2310324569912474
u16475280,g89122297,2.6275725659627156
u51924276,g18283520,3.5634097004374934
u90197414,g08561999,2.1996708681982677
u73902482,g78580495,2.9933516553924036
u60214421,g12667678,2.122238890388064
u36083070,g73495588,2.660878129314378
u55381716,g79499736,3.7851888925820245
u28013317,g69849525,3.573983657157396
u50722734,g19451556,2.7684985698662263
u97588174,g37493591,3.5219713538258173
u77223935,g19179172,2.410500269019078
u97701708,g47087082,2.664223620540149
u37900768,g29741733,2.7789096811972116
u79460635,g26732871,2.9820700695071687
u63836814,g57588908,2.647554812866471
u63135910,g08511321,3.3771452552224233
u79029777,g82668863,2.7751410781445673
u89709906,g11075424,3.8388337066576863
u21721881,g00083675,3.3344362372608702
u50247870,g63396588,3.582247967777765
u91703040,g00919878,3.743722868289521
u25631744,g94730688,3.731425658898962
u32091192,g49387258,2.8106000594892873
u09833175,g09881593,3.0621224619560063
u82525440,g41623816,3.472265059403743
u44144641,g28112086,3.0530104594061376
u07307818,g99701966,3.4825431594457203
u24964143,g67139666,2.8848274771369824
u21835562,g09670581,3.3826438164160746
u28572651,g10773791,2.916971182014613
u50097048,g76960634,3.0391733027588663
u72460514,g57500715,3.369420384127784
u53728448,g97784906,2.63610694843249
u29861752,g30786147,3.0977620711418874
u54965133,g47205010,3.0305884385805366
u02115872,g82194239,3.203853164553639
u82706763,g15547870,3.005587481474861
u90915062,g86739752,2.6079447433648397
u97964725,g05551150,2.963346822808598
u73887880,g78518895,3.1836332912834253
u87853991,g85719462,2.3456521937132937
u47452289,g41623816,2.356406287934756
u87047715,g45792269,3.185224847193799
u25180573,g35549655,3.026324119190743
u95761612,g73265847,2.9270005044876295
u68920036,g28652141,2.9032489403800907
u11464339,g14525638,3.34797900646095
u43617344,g76892743,4.000039139367532
u47741496,g51367911,3.117645635046791
u93087874,g96830890,3.11953381687032
u03928459,g26732871,2.7545634353751187
u79876988,g65170299,3.3932713249723214
u68963273,g57588908,2.695607207384559
u13660877,g03304317,3.8781716697349986
u96986530,g47321452,3.129276968791613
u27781621,g29657740,3.257846874145858
u65309505,g91668444,2.267301262341114
u73423857,g01392148,3.3598335667519854
u13091101,g55811676,2.968270674720476
u62402243,g31541380,3.1433385264981792
u02141695,g41896919,3.1919237354608208
u39763579,g47205010,3.012494904483642
u39566284,g15360200,3.1083865288194863
u93233776,g74295208,2.625149227884053
u91005202,g06097413,3.3711408057513577
u36252269,g56621675,3.3863926993663234
u35251403,g81880185,3.1050275699633865
u79541988,g35444269,2.823459693360889
u48165337,g27545941,3.118740741286578
u62493616,g03420056,3.1262712781434874
u17437051,g55239305,2.964228810131775
u97040079,g09480895,3.295381762265239
u20565215,g66296428,2.9988009763578356
u09833175,g68818867,3.0621224619560063
u74606341,g75228197,3.083631595789645
u82978282,g53223749,3.6202762707271825
u79029777,g41577769,2.7751410781445673
u25208695,g01660600,2.974039124458269
u03508640,g10183897,3.592267583115018
u70506781,g68047320,3.9041404615530606
u65998850,g81276377,3.3504538149265084
u41527196,g75228197,2.5799979074084436
u45517560,g27545941,2.776854018210006
u39757778,g73542870,3.180820314596311
u05849326,g92237283,3.463288673775846
u25511862,g15714062,3.544347278087826
u05518843,g25417282,1.332813932334331
u73134199,g89200271,3.221872677244792
u52584928,g24479985,3.062774596525385
u13870386,g61264440,3.3193855476416556
u96429166,g62704618,3.2005717015331236
u03942497,g67646663,2.2473142206365395
u68359025,g24982722,3.6252324528643056
u33972323,g29298348,4.273553750877177
u94739498,g07132329,2.913722254231679
u05612975,g36958384,3.9235960711977365
u06443401,g39390764,3.269597612775152
u94977887,g55951975,2.964380971509424
u02506265,g18762273,2.8861937050477833
u58355850,g59317800,3.1914701682811515
u67415955,g42729032,3.4819077172964525
u83922820,g59682009,3.5678638807582383
u94110904,g51367911,3.183802306252688
u67469868,g26732871,1.9611541140614568
u26710071,g71471611,3.540199387862584
u82441061,g26481447,2.495494557694881
u03790099,g05031080,2.885121714326043
u13037838,g42862258,0.20133443064442125
u49777167,g85900991,3.017399046524216
u31308401,g74940678,3.155414569237674
u93281562,g29170259,2.216697197307366
u51174639,g33503307,3.07736001352983
u03928459,g84770347,2.7545634353751187
u05925641,g41940044,3.2939185225715604
u02115872,g42729032,3.203853164553639
u12847129,g11225866,3.248156020955925
u12979095,g24982722,3.3655942728983126
u50715052,g68959096,3.3177610857001496
u87744371,g68135850,3.4078972542704538
u07147711,g05546633,2.835278479971735
u61755488,g51283481,3.712809066710592
u45320223,g24982722,3.064891283167737
u05054970,g14806591,2.2551323892038093
u58634399,g70709452,2.6416289385108054
u62599776,g03136155,1.8080825357047106
u72952508,g61869150,2.999275706019055
u57699231,g86199393,3.0604894662846127
u29321637,g44734076,2.965858892324941
u92869955,g88406710,3.050807167047705
u93459370,g28788625,3.42066944652665
u52329729,g74469956,3.872168764407249
u78669382,g60559218,2.7813707461572337
u16373585,g10773791,3.762544833579481
u90087391,g22024304,3.6716843400746466
u58567605,g35997967,2.204343371543184
u91573501,g31948580,2.5689681664824824
u27151367,g36769937,3.3332210160921534
u15842478,g79943667,2.394506301487784
u47054693,g51283481,2.7397895263274266
u22405118,g28403640,3.2298752296716127
u69868920,g62607719,2.4415353834283042
u00656603,g91479688,3.3992960378776487
u20433143,g61958781,3.133181044708392
u56959833,g92405872,2.2371062604249854
u10032617,g31252788,2.675790179402821
u81360847,g14368997,1.8895945508102985
u77923984,g97784906,2.924805756980924
u10096161,g89809648,3.2216601080390768
u24890000,g85617864,2.628914105196721
u40251545,g83142952,3.453444507682843
u37863076,g78566721,2.884990146282866
u41303810,g89200271,3.182076686961013
u62637431,g07912012,3.516270864565481
u60467661,g83221585,2.744020064674408
u89455223,g68660659,2.5425647286629123
u55972013,g09482600,3.5737251140945094
u07400716,g94410811,3.522397827127725
u42551138,g68940279,3.2446944184147597
u38155838,g65170299,2.925796726191613
u06535015,g26732871,3.3776850992273464
u53669213,g82142560,2.9468024851081296
u04495704,g04226156,2.5298152307268134
u12848199,g68959096,2.7954505666078715
u61673203,g84397720,3.7879669123673985
u65683665,g55933232,2.824432242584301
u16745193,g89194710,3.487675983333361
u00267338,g88859177,3.291497311465502
